model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,test,Negative selection,0.206,88.424,SRV+Double+Triple,1
null,reference,Diversifying selection,1.223,1.602,SRV+Double+Triple,1
null,reference,Negative selection,0.114,9.559,SRV+Double+Triple,1
null,reference,Negative selection,0.206,88.839,SRV+Double+Triple,1
null,test,Diversifying selection,1.223,1.602,SRV+Double+Triple,1
null,test,Negative selection,0.114,9.559,SRV+Double+Triple,1
null,test,Negative selection,0.206,88.839,SRV+Double+Triple,1
alternative,reference,Diversifying selection,1.078,0.476,SRV+Double+Triple,2
alternative,reference,Negative selection,0.0,14.619,SRV+Double+Triple,2
alternative,reference,Negative selection,0.245,84.906,SRV+Double+Triple,2
alternative,test,Diversifying selection,1.079,0.476,SRV+Double+Triple,2
alternative,test,Diversifying selection,1.078,0.476,SRV+Double+Triple,2
alternative,test,Negative selection,0.0,14.619,SRV+Double+Triple,2
alternative,test,Negative selection,0.243,84.906,SRV+Double+Triple,2
alternative,test,Negative selection,0.0,14.619,SRV+Double+Triple,2
alternative,test,Negative selection,0.245,84.906,SRV+Double+Triple,2
null,reference,Diversifying selection,1.089,0.485,SRV+Double+Triple,2
null,reference,Negative selection,0.0,14.643,SRV+Double+Triple,2
null,reference,Negative selection,0.245,84.873,SRV+Double+Triple,2
null,test,Diversifying selection,1.089,0.485,SRV+Double+Triple,2
null,test,Negative selection,0.0,14.643,SRV+Double+Triple,2
null,test,Negative selection,0.245,84.873,SRV+Double+Triple,2
alternative,reference,Diversifying selection,1.275,1.339,SRV+Double+Triple,3
alternative,reference,Negative selection,0.069,7.935,SRV+Double+Triple,3
alternative,reference,Negative selection,0.21,90.726,SRV+Double+Triple,3
alternative,test,Diversifying selection,1.275,1.339,SRV+Double+Triple,3
alternative,test,Diversifying selection,1.275,1.339,SRV+Double+Triple,3
alternative,test,Negative selection,0.069,7.935,SRV+Double+Triple,3
alternative,test,Negative selection,0.21,90.726,SRV+Double+Triple,3
alternative,test,Negative selection,0.069,7.935,SRV+Double+Triple,3
alternative,test,Negative selection,0.21,90.726,SRV+Double+Triple,3
null,reference,Diversifying selection,1.369,1.194,SRV+Double+Triple,3
null,reference,Negative selection,0.072,7.395,SRV+Double+Triple,3
null,reference,Negative selection,0.21,91.411,SRV+Double+Triple,3
null,test,Diversifying selection,1.369,1.194,SRV+Double+Triple,3
null,test,Negative selection,0.072,7.395,SRV+Double+Triple,3
null,test,Negative selection,0.21,91.411,SRV+Double+Triple,3
alternative,reference,Diversifying selection,1.161,1.559,SRV+Double+Triple,4
alternative,reference,Negative selection,0.053,7.47,SRV+Double+Triple,4
alternative,reference,Negative selection,0.211,90.971,SRV+Double+Triple,4
alternative,test,Diversifying selection,1.161,1.559,SRV+Double+Triple,4
alternative,test,Diversifying selection,1.161,1.559,SRV+Double+Triple,4
alternative,test,Negative selection,0.053,7.47,SRV+Double+Triple,4
alternative,test,Negative selection,0.21,90.971,SRV+Double+Triple,4
alternative,test,Negative selection,0.053,7.47,SRV+Double+Triple,4
alternative,test,Negative selection,0.211,90.971,SRV+Double+Triple,4
null,reference,Diversifying selection,1.256,1.372,SRV+Double+Triple,4
null,reference,Negative selection,0.058,6.968,SRV+Double+Triple,4
null,reference,Negative selection,0.21,91.659,SRV+Double+Triple,4
null,test,Diversifying selection,1.256,1.372,SRV+Double+Triple,4
null,test,Negative selection,0.058,6.968,SRV+Double+Triple,4
null,test,Negative selection,0.21,91.659,SRV+Double+Triple,4
alternative,reference,Diversifying selection,1.736,0.129,SRV+Double+Triple,5
alternative,reference,Negative selection,0.018,20.133,SRV+Double+Triple,5
alternative,reference,Negative selection,0.261,79.737,SRV+Double+Triple,5
alternative,test,Diversifying selection,1.744,0.129,SRV+Double+Triple,5
alternative,test,Diversifying selection,1.736,0.129,SRV+Double+Triple,5
alternative,test,Negative selection,0.018,20.133,SRV+Double+Triple,5
alternative,test,Negative selection,0.258,79.737,SRV+Double+Triple,5
alternative,test,Negative selection,0.018,20.133,SRV+Double+Triple,5
alternative,test,Negative selection,0.261,79.737,SRV+Double+Triple,5
null,reference,Diversifying selection,1.869,0.119,SRV+Double+Triple,5
